exp_subject_id,Trial_Nr,response,scramble,Musician,yrs_mus_exp
355524,22,Incorrect,1B,No,NA
355524,23,Incorrect,1B,No,NA
355524,24,Incorrect,1B,No,NA
355524,25,Incorrect,2B,No,NA
355524,26,Incorrect,2B,No,NA
355524,27,Correct,8B,No,NA
355524,28,Correct,2B,No,NA
355524,29,Incorrect,1B,No,NA
355524,30,Incorrect,2B,No,NA
355525,1,Incorrect,1B,No,NA
355525,2,Correct,2B,No,NA
355525,3,Correct,8B,No,NA
355525,4,Incorrect,2B,No,NA
355525,5,Correct,1B,No,NA
355525,6,Correct,8B,No,NA
355525,7,Correct,2B,No,NA
355525,8,Correct,2B,No,NA
355525,9,Correct,2B,No,NA
355525,10,Correct,8B,No,NA
355525,11,Incorrect,2B,No,NA
355525,12,Correct,1B,No,NA
355525,13,Correct,2B,No,NA
355525,14,Correct,8B,No,NA
355525,15,Correct,8B,No,NA
355525,16,Incorrect,1B,No,NA
355525,17,Correct,2B,No,NA
355525,18,Correct,8B,No,NA
355525,19,Correct,2B,No,NA
355525,20,Incorrect,1B,No,NA
355525,21,Incorrect,8B,No,NA
355525,22,Incorrect,1B,No,NA
355525,23,Correct,8B,No,NA
355525,24,Incorrect,1B,No,NA
355525,25,Correct,8B,No,NA
355525,26,Incorrect,1B,No,NA
355525,27,Incorrect,1B,No,NA
355525,28,Correct,8B,No,NA
355525,29,Correct,2B,No,NA
355525,30,Incorrect,1B,No,NA
355531,1,Correct,1B,No,NA
355531,2,Correct,8B,No,NA
355531,3,Correct,2B,No,NA
355531,4,Correct,2B,No,NA
355531,5,Incorrect,2B,No,NA
355531,6,Correct,2B,No,NA
355531,7,Correct,8B,No,NA
355531,8,Correct,2B,No,NA
355531,9,Correct,2B,No,NA
355531,10,Correct,1B,No,NA
355531,11,Correct,2B,No,NA
355531,12,Incorrect,1B,No,NA
355531,13,Incorrect,1B,No,NA
355531,14,Correct,1B,No,NA
355531,15,Correct,2B,No,NA
355531,16,Incorrect,8B,No,NA
355531,17,Incorrect,1B,No,NA
355531,18,Correct,8B,No,NA
355531,19,Correct,2B,No,NA
355531,20,Correct,8B,No,NA
355531,21,Correct,8B,No,NA
355531,22,Incorrect,1B,No,NA
355531,23,Incorrect,1B,No,NA
355531,24,Correct,8B,No,NA
355531,25,Correct,1B,No,NA
355531,26,Correct,2B,No,NA
355531,27,Correct,8B,No,NA
355531,28,Correct,1B,No,NA
355531,29,Incorrect,8B,No,NA
355531,30,Correct,8B,No,NA
355545,1,Correct,8B,No,NA
355545,2,Correct,1B,No,NA
355545,3,Correct,1B,No,NA
355545,4,Correct,8B,No,NA
355545,5,Correct,8B,No,NA
355545,6,NA,1B,No,NA
355545,7,Correct,1B,No,NA
355545,8,Incorrect,1B,No,NA
355545,9,Incorrect,2B,No,NA
355545,10,Incorrect,2B,No,NA
355545,11,Incorrect,2B,No,NA
355545,12,Incorrect,2B,No,NA
355545,13,Correct,2B,No,NA
355545,14,Incorrect,8B,No,NA
355545,15,Correct,8B,No,NA
355545,16,Incorrect,8B,No,NA
355545,17,Correct,2B,No,NA
355545,18,Correct,1B,No,NA
355545,19,Correct,8B,No,NA
355545,20,Correct,2B,No,NA
355545,21,Correct,1B,No,NA
355545,22,Incorrect,2B,No,NA
355545,23,Incorrect,2B,No,NA
355545,24,Incorrect,1B,No,NA
355545,25,Correct,8B,No,NA
355545,26,Incorrect,1B,No,NA
355545,27,Correct,2B,No,NA
355545,28,Correct,8B,No,NA
355545,29,Correct,1B,No,NA
355545,30,Incorrect,8B,No,NA
356777,1,Correct,8B,Yes,12
356777,2,Correct,1B,Yes,12
356777,3,Correct,8B,Yes,12
356777,4,Correct,2B,Yes,12
356777,5,Correct,8B,Yes,12
356777,6,Correct,2B,Yes,12
356777,7,Correct,2B,Yes,12
356777,8,Correct,1B,Yes,12
356777,9,Correct,8B,Yes,12
356777,10,Correct,1B,Yes,12
356777,11,Correct,2B,Yes,12
356777,12,Correct,1B,Yes,12
356777,13,Correct,2B,Yes,12
356777,14,Correct,1B,Yes,12
356777,15,Correct,8B,Yes,12
356777,16,Incorrect,2B,Yes,12
356777,17,Correct,8B,Yes,12
356777,18,Correct,8B,Yes,12
356777,19,Correct,2B,Yes,12
356777,20,Correct,8B,Yes,12
356777,21,Correct,1B,Yes,12
356777,22,Correct,2B,Yes,12
356777,23,Incorrect,1B,Yes,12
356777,24,Correct,1B,Yes,12
356777,25,Correct,8B,Yes,12
356777,26,NA,1B,Yes,12
356777,27,Incorrect,2B,Yes,12
356777,28,Correct,8B,Yes,12
356777,29,Correct,2B,Yes,12
356777,30,Incorrect,1B,Yes,12
356793,1,Incorrect,2B,Yes,10
356793,2,Incorrect,8B,Yes,10
356793,3,Incorrect,2B,Yes,10
356793,4,Correct,2B,Yes,10
356793,5,Incorrect,2B,Yes,10
356793,6,Incorrect,1B,Yes,10
356793,7,Correct,8B,Yes,10
356793,8,Correct,8B,Yes,10
356793,9,NA,2B,Yes,10
356793,10,Incorrect,1B,Yes,10
356793,11,Correct,1B,Yes,10
356793,12,Correct,8B,Yes,10
356793,13,Correct,1B,Yes,10
356793,14,Correct,8B,Yes,10
356793,15,Incorrect,8B,Yes,10
356793,16,NA,8B,Yes,10
356793,17,Correct,1B,Yes,10
356793,18,Correct,8B,Yes,10
356793,19,Correct,1B,Yes,10
356793,20,Correct,1B,Yes,10
356793,21,Correct,8B,Yes,10
356793,22,Correct,1B,Yes,10
356793,23,Incorrect,1B,Yes,10
356793,24,Correct,1B,Yes,10
356793,25,Incorrect,2B,Yes,10
356793,26,Correct,2B,Yes,10
356793,27,Correct,2B,Yes,10
356793,28,Correct,2B,Yes,10
356793,29,Correct,2B,Yes,10
356793,30,Incorrect,8B,Yes,10
356799,1,Correct,8B,No,NA
356799,2,Correct,2B,No,NA
356799,3,Correct,1B,No,NA
356799,4,Incorrect,8B,No,NA
356799,5,Correct,2B,No,NA
356799,6,Correct,1B,No,NA
356799,7,Incorrect,2B,No,NA
356799,8,Correct,8B,No,NA
356799,9,Correct,2B,No,NA
356799,10,Correct,8B,No,NA
356799,11,Correct,8B,No,NA
356799,12,Correct,1B,No,NA
356799,13,Correct,2B,No,NA
356799,14,Incorrect,8B,No,NA
356799,15,Correct,2B,No,NA
356799,16,Incorrect,1B,No,NA
356799,17,Correct,1B,No,NA
356799,18,Incorrect,2B,No,NA
356799,19,Incorrect,1B,No,NA
356799,20,Correct,1B,No,NA
356799,21,Incorrect,2B,No,NA
356799,22,Correct,1B,No,NA
356799,23,Correct,8B,No,NA
356799,24,Incorrect,2B,No,NA
356799,25,Incorrect,1B,No,NA
356799,26,Correct,8B,No,NA
356799,27,Correct,2B,No,NA
356799,28,Correct,1B,No,NA
356799,29,Correct,8B,No,NA
356799,30,Correct,8B,No,NA
356803,1,NA,1B,Yes,27
356803,2,Correct,8B,Yes,27
356803,3,Correct,1B,Yes,27
356803,4,Incorrect,8B,Yes,27
356803,5,Incorrect,8B,Yes,27
356803,6,Correct,2B,Yes,27
356803,7,Correct,2B,Yes,27
356803,8,Correct,2B,Yes,27
356803,9,Correct,1B,Yes,27
356803,10,Correct,1B,Yes,27
356803,11,Correct,1B,Yes,27
356803,12,Incorrect,2B,Yes,27
356803,13,Incorrect,1B,Yes,27
356803,14,Correct,1B,Yes,27
356803,15,Correct,8B,Yes,27
356803,16,Incorrect,2B,Yes,27
356803,17,Correct,1B,Yes,27
356803,18,Correct,8B,Yes,27
356803,19,Correct,2B,Yes,27
356803,20,Correct,8B,Yes,27
356803,21,Correct,2B,Yes,27
356803,22,Correct,1B,Yes,27
356803,23,Incorrect,2B,Yes,27
356803,24,Correct,2B,Yes,27
356803,25,Correct,8B,Yes,27
356803,26,Incorrect,1B,Yes,27
356803,27,Correct,8B,Yes,27
356803,28,Incorrect,8B,Yes,27
356803,29,Incorrect,2B,Yes,27
356803,30,Correct,8B,Yes,27
356806,1,Correct,1B,Yes,9
356806,2,Correct,8B,Yes,9
356806,3,Correct,2B,Yes,9
356806,4,Correct,8B,Yes,9
356806,5,Correct,2B,Yes,9
356806,6,Correct,1B,Yes,9
356806,7,Incorrect,1B,Yes,9
356806,8,Correct,2B,Yes,9
356806,9,Correct,8B,Yes,9
356806,10,Correct,8B,Yes,9
356806,11,Correct,8B,Yes,9
356806,12,Correct,8B,Yes,9
356806,13,Correct,8B,Yes,9
356806,14,Correct,8B,Yes,9
356806,15,Correct,2B,Yes,9
356806,16,Correct,1B,Yes,9
356806,17,Correct,2B,Yes,9
356806,18,Correct,8B,Yes,9
356806,19,Incorrect,2B,Yes,9
356806,20,Correct,1B,Yes,9
356806,21,Correct,2B,Yes,9
356806,22,Incorrect,1B,Yes,9
356806,23,Correct,1B,Yes,9
356806,24,Correct,1B,Yes,9
356806,25,Incorrect,8B,Yes,9
356806,26,Incorrect,1B,Yes,9
356806,27,Correct,2B,Yes,9
356806,28,Correct,1B,Yes,9
356806,29,Correct,2B,Yes,9
356806,30,Correct,2B,Yes,9
356808,1,Correct,8B,Yes,8
356808,2,Correct,8B,Yes,8
356808,3,Correct,8B,Yes,8
356808,4,Incorrect,2B,Yes,8
356808,5,Correct,1B,Yes,8
356808,6,Correct,8B,Yes,8
356808,7,Incorrect,2B,Yes,8
356808,8,NA,1B,Yes,8
356808,9,Correct,2B,Yes,8
356808,10,Incorrect,1B,Yes,8
356808,11,Correct,2B,Yes,8
356808,12,Incorrect,1B,Yes,8
356808,13,Correct,2B,Yes,8
356808,14,Incorrect,1B,Yes,8
356808,15,Correct,2B,Yes,8
356808,16,Correct,1B,Yes,8
356808,17,Correct,8B,Yes,8
356808,18,Correct,1B,Yes,8
356808,19,Correct,2B,Yes,8
356808,20,Correct,8B,Yes,8
356808,21,Incorrect,1B,Yes,8
356808,22,Incorrect,1B,Yes,8
356808,23,Correct,8B,Yes,8
356808,24,Incorrect,2B,Yes,8
356808,25,Correct,8B,Yes,8
356808,26,Incorrect,2B,Yes,8
356808,27,Correct,8B,Yes,8
356808,28,Correct,1B,Yes,8
356808,29,Correct,2B,Yes,8
356808,30,Correct,8B,Yes,8
357409,1,Incorrect,1B,Yes,8
357409,2,Correct,8B,Yes,8
357409,3,Incorrect,2B,Yes,8
357409,4,Correct,1B,Yes,8
357409,5,Correct,8B,Yes,8
357409,6,Correct,8B,Yes,8
357409,7,Correct,8B,Yes,8
357409,8,Incorrect,8B,Yes,8
357409,9,Incorrect,2B,Yes,8
357409,10,Correct,1B,Yes,8
357409,11,Correct,2B,Yes,8
357409,12,Correct,2B,Yes,8
357409,13,Correct,1B,Yes,8
357409,14,Correct,2B,Yes,8
357409,15,Correct,8B,Yes,8
357409,16,Correct,1B,Yes,8
357409,17,Correct,8B,Yes,8
357409,18,Correct,1B,Yes,8
357409,19,Correct,1B,Yes,8
357409,20,Correct,2B,Yes,8
357409,21,Correct,2B,Yes,8
357409,22,Correct,8B,Yes,8
357409,23,Incorrect,2B,Yes,8
357409,24,Correct,2B,Yes,8
357409,25,Correct,2B,Yes,8
357409,26,Correct,1B,Yes,8
357409,27,Correct,1B,Yes,8
357409,28,Correct,8B,Yes,8
357409,29,Correct,8B,Yes,8
357409,30,Incorrect,1B,Yes,8
357427,1,Correct,8B,No,NA
357427,2,Correct,1B,No,NA
357427,3,Correct,1B,No,NA
357427,4,Correct,1B,No,NA
357427,5,Correct,8B,No,NA
357427,6,Correct,8B,No,NA
357427,7,Correct,2B,No,NA
357427,8,Correct,8B,No,NA
357427,9,Incorrect,1B,No,NA
357427,10,Correct,1B,No,NA
357427,11,Correct,8B,No,NA
357427,12,Incorrect,1B,No,NA
357427,13,Correct,1B,No,NA
357427,14,Incorrect,2B,No,NA
357427,15,Correct,2B,No,NA
357427,16,Correct,2B,No,NA
357427,17,Incorrect,1B,No,NA
357427,18,Correct,8B,No,NA
357427,19,Correct,2B,No,NA
357427,20,Correct,2B,No,NA
357427,21,Correct,8B,No,NA
357427,22,Correct,8B,No,NA
357427,23,Incorrect,2B,No,NA
357427,24,Correct,2B,No,NA
357427,25,Correct,1B,No,NA
357427,26,Correct,1B,No,NA
357427,27,Correct,2B,No,NA
357427,28,Incorrect,8B,No,NA
357427,29,Correct,8B,No,NA
357427,30,Correct,2B,No,NA
359100,1,Correct,1B,Yes,22
359100,2,Correct,2B,Yes,22
359100,3,Correct,1B,Yes,22
359100,4,Correct,2B,Yes,22
359100,5,Correct,1B,Yes,22
359100,6,Correct,2B,Yes,22
359100,7,Correct,1B,Yes,22
359100,8,Correct,8B,Yes,22
359100,9,Incorrect,1B,Yes,22
359100,10,Correct,1B,Yes,22
359100,11,Correct,2B,Yes,22
359100,12,Incorrect,8B,Yes,22
359100,13,Incorrect,2B,Yes,22
359100,14,Correct,1B,Yes,22
359100,15,Correct,8B,Yes,22
359100,16,Incorrect,1B,Yes,22
359100,17,Correct,8B,Yes,22
359100,18,Correct,1B,Yes,22
359100,19,Incorrect,8B,Yes,22
359100,20,Correct,2B,Yes,22
359100,21,Incorrect,8B,Yes,22
359100,22,Correct,2B,Yes,22
359100,23,Correct,1B,Yes,22
359100,24,Correct,8B,Yes,22
359100,25,Correct,2B,Yes,22
359100,26,Correct,8B,Yes,22
359100,27,Incorrect,2B,Yes,22
359100,28,Correct,2B,Yes,22
359100,29,Incorrect,8B,Yes,22
359100,30,Incorrect,8B,Yes,22
359105,1,Correct,2B,Yes,10
359105,2,Incorrect,1B,Yes,10
359105,3,Correct,8B,Yes,10
359105,4,Correct,1B,Yes,10
359105,5,Correct,2B,Yes,10
359105,6,Correct,1B,Yes,10
359105,7,Correct,8B,Yes,10
359105,8,Incorrect,2B,Yes,10
359105,9,Incorrect,8B,Yes,10
359105,10,Correct,1B,Yes,10
359105,11,Correct,2B,Yes,10
359105,12,Incorrect,8B,Yes,10
359105,13,Correct,1B,Yes,10
359105,14,Incorrect,8B,Yes,10
359105,15,Correct,2B,Yes,10
359105,16,Correct,8B,Yes,10
359105,17,Correct,1B,Yes,10
359105,18,Correct,2B,Yes,10
359105,19,Correct,8B,Yes,10
359105,20,Correct,1B,Yes,10
359105,21,Correct,2B,Yes,10
359105,22,Correct,2B,Yes,10
359105,23,Correct,1B,Yes,10
359105,24,Correct,8B,Yes,10
359105,25,Incorrect,8B,Yes,10
359105,26,Incorrect,2B,Yes,10
359105,27,Incorrect,1B,Yes,10
359105,28,NA,8B,Yes,10
359105,29,Correct,2B,Yes,10
359105,30,Correct,1B,Yes,10
359115,1,Correct,8B,No,NA
359115,2,Correct,8B,No,NA
359115,3,Correct,8B,No,NA
359115,4,Correct,2B,No,NA
359115,5,Incorrect,2B,No,NA
359115,6,Correct,1B,No,NA
359115,7,Incorrect,2B,No,NA
359115,8,Correct,8B,No,NA
359115,9,Correct,2B,No,NA
359115,10,Correct,1B,No,NA
359115,11,Incorrect,2B,No,NA
359115,12,Correct,8B,No,NA
359115,13,Incorrect,1B,No,NA
359115,14,Correct,2B,No,NA
359115,15,Correct,8B,No,NA
359115,16,Correct,2B,No,NA
359115,17,Incorrect,1B,No,NA
359115,18,Correct,2B,No,NA
359115,19,Correct,8B,No,NA
359115,20,Correct,1B,No,NA
359115,21,Correct,1B,No,NA
359115,22,Incorrect,2B,No,NA
359115,23,Correct,8B,No,NA
359115,24,Correct,2B,No,NA
359115,25,Correct,1B,No,NA
359115,26,Correct,1B,No,NA
359115,27,Correct,8B,No,NA
359115,28,Incorrect,1B,No,NA
359115,29,Incorrect,1B,No,NA
359115,30,Incorrect,8B,No,NA
359116,1,Correct,1B,Yes,5
359116,2,Incorrect,1B,Yes,5
359116,3,Correct,8B,Yes,5
359116,4,Correct,1B,Yes,5
359116,5,Correct,1B,Yes,5
359116,6,Incorrect,1B,Yes,5
359116,7,Correct,2B,Yes,5
359116,8,Incorrect,1B,Yes,5
359116,9,Correct,8B,Yes,5
359116,10,Correct,2B,Yes,5
359116,11,Correct,8B,Yes,5
359116,12,Incorrect,2B,Yes,5
359116,13,Correct,2B,Yes,5
359116,14,Incorrect,8B,Yes,5
359116,15,Incorrect,2B,Yes,5
359116,16,Correct,8B,Yes,5
359116,17,Correct,8B,Yes,5
359116,18,Correct,2B,Yes,5
359116,19,Incorrect,8B,Yes,5
359116,20,Correct,2B,Yes,5
359116,21,Correct,1B,Yes,5
359116,22,Correct,8B,Yes,5
359116,23,Correct,8B,Yes,5
359116,24,Correct,8B,Yes,5
359116,25,Correct,1B,Yes,5
359116,26,Correct,1B,Yes,5
359116,27,Correct,2B,Yes,5
359116,28,Correct,1B,Yes,5
359116,29,Incorrect,2B,Yes,5
359116,30,Incorrect,2B,Yes,5
359117,1,Incorrect,2B,Yes,12
359117,2,Incorrect,1B,Yes,12
359117,3,Correct,2B,Yes,12
359117,4,Correct,2B,Yes,12
359117,5,Correct,2B,Yes,12
359117,6,Correct,2B,Yes,12
359117,7,NA,8B,Yes,12
359117,8,Correct,1B,Yes,12
359117,9,Incorrect,1B,Yes,12
359117,10,Incorrect,8B,Yes,12
359117,11,Correct,2B,Yes,12
359117,12,Correct,1B,Yes,12
359117,13,Correct,8B,Yes,12
359117,14,Correct,8B,Yes,12
359117,15,Correct,1B,Yes,12
359117,16,Incorrect,8B,Yes,12
359117,17,Correct,8B,Yes,12
359117,18,Correct,2B,Yes,12
359117,19,Correct,8B,Yes,12
359117,20,Correct,1B,Yes,12
359117,21,Correct,8B,Yes,12
359117,22,Correct,2B,Yes,12
359117,23,Correct,8B,Yes,12
359117,24,Correct,8B,Yes,12
359117,25,Correct,1B,Yes,12
359117,26,Correct,2B,Yes,12
359117,27,Correct,2B,Yes,12
359117,28,Correct,1B,Yes,12
359117,29,Correct,1B,Yes,12
359117,30,Correct,1B,Yes,12
360227,1,Correct,8B,Yes,14
360227,2,Incorrect,2B,Yes,14
360227,3,Correct,1B,Yes,14
360227,4,Correct,8B,Yes,14
360227,5,Correct,1B,Yes,14
360227,6,Correct,2B,Yes,14
360227,7,Incorrect,8B,Yes,14
360227,8,Incorrect,8B,Yes,14
360227,9,Correct,2B,Yes,14
360227,10,Correct,1B,Yes,14
360227,11,Incorrect,2B,Yes,14
360227,12,Correct,1B,Yes,14
360227,13,Correct,1B,Yes,14
360227,14,Correct,1B,Yes,14
360227,15,Correct,2B,Yes,14
360227,16,Correct,2B,Yes,14
360227,17,Incorrect,8B,Yes,14
360227,18,Correct,2B,Yes,14
360227,19,Correct,1B,Yes,14
360227,20,Correct,2B,Yes,14
360227,21,Correct,8B,Yes,14
360227,22,Incorrect,8B,Yes,14
360227,23,Incorrect,2B,Yes,14
360227,24,Correct,8B,Yes,14
360227,25,Correct,1B,Yes,14
360227,26,Correct,8B,Yes,14
360227,27,Incorrect,2B,Yes,14
360227,28,Correct,1B,Yes,14
360227,29,Correct,8B,Yes,14
360227,30,Correct,1B,Yes,14
360230,1,Correct,8B,Yes,5
360230,2,Incorrect,8B,Yes,5
360230,3,NA,8B,Yes,5
360230,4,Correct,1B,Yes,5
360230,5,Correct,2B,Yes,5
360230,6,Correct,8B,Yes,5
360230,7,Correct,8B,Yes,5
360230,8,Correct,2B,Yes,5
360230,9,Incorrect,1B,Yes,5
360230,10,Incorrect,1B,Yes,5
360230,11,Incorrect,1B,Yes,5
360230,12,Incorrect,2B,Yes,5
360230,13,Correct,8B,Yes,5
360230,14,Correct,1B,Yes,5
360230,15,Correct,8B,Yes,5
360230,16,NA,1B,Yes,5
360230,17,Correct,1B,Yes,5
360230,18,Correct,2B,Yes,5
360230,19,Incorrect,2B,Yes,5
360230,20,Correct,8B,Yes,5
360230,21,Correct,8B,Yes,5
360230,22,Incorrect,1B,Yes,5
360230,23,Incorrect,2B,Yes,5
360230,24,Correct,2B,Yes,5
360230,25,Correct,8B,Yes,5
360230,26,Correct,1B,Yes,5
360230,27,Incorrect,2B,Yes,5
360230,28,Correct,2B,Yes,5
360230,29,Incorrect,1B,Yes,5
360230,30,Incorrect,2B,Yes,5
360232,1,Incorrect,1B,No,NA
360232,2,NA,8B,No,NA
360232,3,Correct,1B,No,NA
360232,4,Correct,2B,No,NA
360232,5,Correct,1B,No,NA
360232,6,Correct,2B,No,NA
360232,7,Correct,8B,No,NA
360232,8,Correct,1B,No,NA
360232,9,Incorrect,2B,No,NA
360232,10,Correct,8B,No,NA
360232,11,Correct,8B,No,NA
360232,12,Correct,2B,No,NA
360232,13,Incorrect,1B,No,NA
360232,14,Correct,2B,No,NA
360232,15,Correct,8B,No,NA
360232,16,Correct,8B,No,NA
360232,17,Correct,1B,No,NA
360232,18,Correct,8B,No,NA
360232,19,Correct,2B,No,NA
360232,20,Correct,1B,No,NA
360232,21,Correct,8B,No,NA
360232,22,Correct,8B,No,NA
360232,23,Correct,2B,No,NA
360232,24,Correct,1B,No,NA
360232,25,Correct,2B,No,NA
360232,26,Correct,8B,No,NA
360232,27,Incorrect,1B,No,NA
360232,28,Incorrect,2B,No,NA
360232,29,Incorrect,1B,No,NA
360232,30,Correct,2B,No,NA
360237,1,Correct,2B,Yes,9
360237,2,Incorrect,2B,Yes,9
360237,3,Correct,1B,Yes,9
360237,4,Correct,2B,Yes,9
360237,5,Correct,8B,Yes,9
360237,6,Correct,8B,Yes,9
360237,7,Incorrect,2B,Yes,9
360237,8,Incorrect,8B,Yes,9
360237,9,Correct,8B,Yes,9
360237,10,Correct,1B,Yes,9
360237,11,Correct,1B,Yes,9
360237,12,Incorrect,1B,Yes,9
360237,13,Correct,1B,Yes,9
360237,14,Correct,1B,Yes,9
360237,15,Correct,2B,Yes,9
360237,16,Correct,8B,Yes,9
360237,17,Incorrect,2B,Yes,9
360237,18,Incorrect,2B,Yes,9
360237,19,Correct,2B,Yes,9
360237,20,Correct,8B,Yes,9
360237,21,Correct,1B,Yes,9
360237,22,Incorrect,1B,Yes,9
360237,23,Correct,8B,Yes,9
360237,24,Incorrect,8B,Yes,9
360237,25,Correct,2B,Yes,9
360237,26,Incorrect,1B,Yes,9
360237,27,Incorrect,8B,Yes,9
360237,28,Correct,1B,Yes,9
360237,29,Correct,2B,Yes,9
360237,30,Correct,8B,Yes,9
360288,1,Correct,1B,Yes,7
360288,2,Correct,2B,Yes,7
360288,3,Correct,8B,Yes,7
360288,4,Incorrect,2B,Yes,7
360288,5,Correct,1B,Yes,7
360288,6,Correct,2B,Yes,7
360288,7,Incorrect,1B,Yes,7
360288,8,Correct,1B,Yes,7
360288,9,Incorrect,1B,Yes,7
360288,10,Correct,2B,Yes,7
360288,11,Incorrect,1B,Yes,7
360288,12,Correct,8B,Yes,7
360288,13,Correct,2B,Yes,7
360288,14,Correct,8B,Yes,7
360288,15,Correct,1B,Yes,7
360288,16,Correct,8B,Yes,7
360288,17,Correct,8B,Yes,7
360288,18,Correct,2B,Yes,7
360288,19,Correct,8B,Yes,7
360288,20,Correct,1B,Yes,7
360288,21,Correct,8B,Yes,7
360288,22,Incorrect,1B,Yes,7
360288,23,Correct,8B,Yes,7
360288,24,Correct,8B,Yes,7
360288,25,Correct,1B,Yes,7
360288,26,Correct,2B,Yes,7
360288,27,Correct,2B,Yes,7
360288,28,Correct,8B,Yes,7
360288,29,Correct,2B,Yes,7
360288,30,Correct,2B,Yes,7
360343,1,Correct,2B,Yes,5
360343,2,Incorrect,1B,Yes,5
360343,3,Correct,1B,Yes,5
360343,4,Correct,2B,Yes,5
360343,5,Incorrect,2B,Yes,5
360343,6,Correct,1B,Yes,5
360343,7,Correct,8B,Yes,5
360343,8,Correct,1B,Yes,5
360343,9,Correct,2B,Yes,5
360343,10,Incorrect,1B,Yes,5
360343,11,Correct,8B,Yes,5
360343,12,Correct,2B,Yes,5
360343,13,NA,1B,Yes,5
360343,14,Incorrect,1B,Yes,5
360343,15,Incorrect,8B,Yes,5
360343,16,Correct,2B,Yes,5
360343,17,Correct,8B,Yes,5
360343,18,Correct,2B,Yes,5
360343,19,Correct,8B,Yes,5
360343,20,Correct,1B,Yes,5
360343,21,Correct,8B,Yes,5
360343,22,Correct,8B,Yes,5
360343,23,Correct,2B,Yes,5
360343,24,Correct,8B,Yes,5
360343,25,Incorrect,1B,Yes,5
360343,26,Incorrect,2B,Yes,5
360343,27,Correct,8B,Yes,5
360343,28,Correct,2B,Yes,5
360343,29,Correct,8B,Yes,5
360343,30,Incorrect,1B,Yes,5
360430,1,Incorrect,1B,Yes,13
360430,2,Incorrect,8B,Yes,13
360430,3,Incorrect,1B,Yes,13
360430,4,Incorrect,8B,Yes,13
360430,5,Correct,1B,Yes,13
360430,6,Correct,8B,Yes,13
360430,7,Correct,2B,Yes,13
360430,8,Correct,8B,Yes,13
360430,9,Correct,1B,Yes,13
360430,10,Incorrect,2B,Yes,13
360430,11,Correct,1B,Yes,13
360430,12,Incorrect,2B,Yes,13
360430,13,Correct,1B,Yes,13
360430,14,Incorrect,2B,Yes,13
360430,15,Correct,2B,Yes,13
360430,16,Correct,2B,Yes,13
360430,17,Incorrect,1B,Yes,13
360430,18,Correct,8B,Yes,13
360430,19,Correct,2B,Yes,13
360430,20,Correct,1B,Yes,13
360430,21,Correct,8B,Yes,13
360430,22,Incorrect,8B,Yes,13
360430,23,Correct,2B,Yes,13
360430,24,Correct,1B,Yes,13
360430,25,Incorrect,8B,Yes,13
360430,26,Incorrect,1B,Yes,13
360430,27,Incorrect,2B,Yes,13
360430,28,Correct,8B,Yes,13
360430,29,Correct,2B,Yes,13
360430,30,Correct,8B,Yes,13
360617,1,Correct,2B,No,NA
360617,2,Incorrect,1B,No,NA
360617,3,Correct,1B,No,NA
360617,4,Correct,8B,No,NA
360617,5,Incorrect,1B,No,NA
360617,6,Correct,8B,No,NA
360617,7,Incorrect,1B,No,NA
360617,8,Correct,1B,No,NA
360617,9,Incorrect,2B,No,NA
360617,10,Correct,2B,No,NA
360617,11,Correct,8B,No,NA
360617,12,Correct,1B,No,NA
360617,13,Correct,8B,No,NA
360617,14,Incorrect,8B,No,NA
360617,15,Incorrect,1B,No,NA
360617,16,Correct,1B,No,NA
360617,17,Correct,2B,No,NA
360617,18,Correct,1B,No,NA
360617,19,Correct,8B,No,NA
360617,20,Correct,2B,No,NA
360617,21,Correct,8B,No,NA
360617,22,Correct,2B,No,NA
360617,23,Correct,8B,No,NA
360617,24,Correct,2B,No,NA
360617,25,Correct,2B,No,NA
360617,26,Correct,8B,No,NA
360617,27,Correct,2B,No,NA
360617,28,Incorrect,1B,No,NA
360617,29,Correct,8B,No,NA
360617,30,Correct,2B,No,NA
360642,1,NA,2B,Yes,13
360642,2,Incorrect,8B,Yes,13
360642,3,Incorrect,1B,Yes,13
360642,4,Correct,2B,Yes,13
360642,5,Incorrect,1B,Yes,13
360642,6,Correct,8B,Yes,13
360642,7,Correct,8B,Yes,13
360642,8,Incorrect,2B,Yes,13
360642,9,Correct,8B,Yes,13
360642,10,Correct,2B,Yes,13
360642,11,Correct,8B,Yes,13
360642,12,Correct,8B,Yes,13
360642,13,Correct,1B,Yes,13
360642,14,NA,8B,Yes,13
360642,15,Correct,8B,Yes,13
360642,16,Correct,1B,Yes,13
360642,17,Correct,2B,Yes,13
360642,18,Correct,1B,Yes,13
360642,19,Correct,8B,Yes,13
360642,20,NA,1B,Yes,13
360642,21,Correct,2B,Yes,13
360642,22,Correct,1B,Yes,13
360642,23,Incorrect,1B,Yes,13
360642,24,Correct,8B,Yes,13
360642,25,Correct,2B,Yes,13
360642,26,Incorrect,1B,Yes,13
360642,27,Incorrect,2B,Yes,13
360642,28,Correct,1B,Yes,13
360642,29,Correct,2B,Yes,13
360642,30,Correct,2B,Yes,13
361063,1,Correct,2B,No,NA
361063,2,Incorrect,8B,No,NA
361063,3,Correct,2B,No,NA
361063,4,Correct,1B,No,NA
361063,5,Correct,2B,No,NA
361063,6,Incorrect,1B,No,NA
361063,7,Incorrect,1B,No,NA
361063,8,Incorrect,1B,No,NA
